OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES,LONGITUDE,LATITUDE,LABEL
Unnamed,deposit,TAS,Coal - brown,145.6581,-40.98370000000001,0
Trawool Granite,mineral deposit,VIC,Granite,145.2005,-37.111999999999995,0
Unnamed,deposit,TAS,Coal - undifferentiated,145.9471,-41.71359999999999,0
Pilbeam Road,deposit,TAS,Unspecified/Unknown,145.9231,-41.31540000000003,0
Kingsclere ,deposit,TAS,Magnetite,145.824,-41.22059999999999,0
Norton-Tattersall,deposit,TAS,Unspecified/Unknown,145.8866,-41.17709999999996,0
E AND C MINING,OPERATING MINE,QLD,Opal,143.9839,-26.150099999999995,0
MERIBAH,OPERATING MINE,QLD,Opal,143.9542,-25.303,0
BARABON BASALT,OPERATING MINE,QLD,Unspecified/Unknown,143.4495,-20.789500000000007,0
Unnamed,deposit,TAS,Coal - undifferentiated,146.073,-41.98989999999999,0
Unnamed,deposit,TAS,Coal - undifferentiated,146.0522,-41.88659999999999,0
Pearson and Burt,deposit,TAS,Lead,146.0394,-41.48700000000001,0
DDH MTJD18,deposit,TAS,Zinc,146.0568,-41.46409999999997,0
Redwater Granite Anomaly,deposit,TAS,Tin,145.9464,-41.27900000000006,0
Nar Nar Goon,mineral deposit,VIC,"Granite, Basalt, Unspecified/Unknown",145.54,-38.04719999999997,0
Unnamed,deposit,TAS,Tin,146.104,-41.497,0
Gawler Iron,deposit,TAS,Iron,146.1497,-41.22309999999996,0
DDH DR10,deposit,TAS,Tin,146.0501,-41.18070000000005,0
Maryknoll,mineral deposit,VIC,"Granite, Gravel",145.6504,-38.10569999999995,0
Unnamed,mineral deposit,VIC,Granite,145.6628,-38.042000000000016,0
Castella,mineral deposit,VIC,"Granite, Gravel",145.57240000000002,-37.37640000000003,0
DDH 78GPC3,deposit,TAS,Lead,146.194,-41.48319999999991,0
Forth River,deposit,TAS,Asbestos,146.2434,-41.2,0
Clayton River A,deposit,TAS,Titanium,146.2153,-41.16570000000006,0
Tonimbuk,mineral deposit,VIC,"Granite, Gravel",145.7251,-38.01680000000002,0
Acheron River,mineral deposit,VIC,"Ilmenite, Rutile, Zircon",145.7194,-37.6388,0
BLACK GATE,OPERATING MINE,QLD,Opal,144.4882,-28.075199999999978,0
GET LUCKY,OPERATING MINE,QLD,Opal,144.4815,-27.6599,0
BOX CREEK,OPERATING MINE,QLD,Opal,144.4863,-27.483599999999978,0
ARCHER RIVER,OPERATING MINE,QLD,Unspecified/Unknown,143.0362,-13.392000000000028,0
Unnamed,deposit,TAS,Unspecified/Unknown,146.4002,-41.48809999999996,0
Labertouche,mineral deposit,VIC,"Granite, Gravel",145.8388,-38.03479999999996,0
Ascot Hills,mineral deposit,VIC,Talc,145.64,-36.378700000000016,0
Mount Major,mineral deposit,VIC,"Iron, Manganese ore",145.7105,-36.36509999999998,0
YOWAH OPAL FIELD,OPERATING MINE,QLD,Opal,144.6276,-27.975200000000036,0
PAGWOTAM,OPERATING MINE,QLD,Opal,144.3231,-24.850399999999976,0
Father of Marshes,deposit,TAS,Bauxite,146.5739,-42.33839999999998,0
Magog,deposit,TAS,Unspecified/Unknown,146.5109,-41.52279999999997,0
Unnamed,deposit,TAS,Unspecified/Unknown,146.4873,-41.5056,0
Strathbogie,mineral deposit,VIC,Granite,145.8122,-36.85830000000003,0
Borinda Shaft,mineral deposit,VIC,Fluorite,145.7517,-36.35209999999997,0
Langloh,deposit,TAS,Coal - undifferentiated,146.7924,-42.53800000000002,0
DH E,deposit,TAS,Coal - brown,146.7517,-42.51129999999999,0
Unnamed,deposit,TAS,Bauxite,146.6117,-41.53579999999996,0
Wattle Bank target 1,deposit,TAS,Bauxite,146.6214,-41.496099999999956,0
HUGHENDEN GYPSUM,OPERATING MINE,QLD,Gypsum,144.0842,-20.821999999999967,0
Quamby View target 1,deposit,TAS,Bauxite,146.6871,-41.5485,0
Spring Creek,mineral deposit,VIC,Zinc,146.0185,-36.86289999999998,0
Andersons Creek,deposit,TAS,Talc,146.7747,-41.21650000000005,0
Unnamed,mineral deposit,VIC,Talc,146.2592,-37.24199999999995,0
Chesney Vale,mineral deposit,VIC,Wollastonite,146.0945,-36.41280000000002,0
Unnamed,deposit,TAS,Limestone,147.1373,-42.37519999999998,0
Bracknell,deposit,TAS,Bauxite,146.9587,-41.67470000000001,0
Rosevale Prospect,deposit,TAS,Bauxite,146.8955,-41.43790000000004,0
Jamieson Mercury,mineral deposit,VIC,Mercury,146.3038,-37.31900000000002,0
Unnamed Flourite Occurrence,mineral deposit,VIC,Fluorite,146.2237,-36.36680000000002,0
Unnamed Flourite Occurrence,mineral deposit,VIC,Fluorite,146.2251,-36.29850000000004,0
O BRIENS CREEK GEMFIELD,OPERATING MINE,QLD,"Topaz, Beryl - aquamarine",144.0275,-18.02130000000002,0
Arched Rock,deposit,TAS,Coal - undifferentiated,147.3382,-43.43829999999996,0
St Leonards,deposit,TAS,Coal - brown,147.2092,-41.47969999999993,0
CHERYL LEA,OPERATING MINE,QLD,Opal,145.3249,-27.590100000000028,0
KOROIT OPAL FIELD,OPERATING MINE,QLD,Opal,145.3415,-27.576099999999933,0
Streanstalh,deposit,TAS,Bauxite,147.3322,-41.89420000000002,0
Nile Road North,deposit,TAS,Bauxite,147.3715,-41.64439999999999,0
Rose Rivulet,deposit,TAS,Coal - brown,147.2711,-41.545199999999966,0
Charlies Quarry,deposit,TAS,Bauxite,147.2718,-41.467899999999936,0
RED STAR,OPERATING MINE,QLD,Opal,145.358,-27.587900000000058,0
FIERY COMET,OPERATING MINE,QLD,Opal,145.4365,-27.568600000000046,0
Meadowbank,deposit,TAS,Bauxite,147.4535,-41.90039999999998,0
Rosedale,deposit,TAS,Bauxite,147.4449,-41.88959999999997,0
Fordon West,deposit,TAS,Bauxite,147.4197,-41.71559999999995,0
Beechworth,mineral deposit,VIC,Granite,146.6524,-36.36390000000002,0
Unnamed,deposit,TAS,Coal - undifferentiated,147.6308,-41.79509999999997,0
Unnamed,deposit,TAS,Coal - undifferentiated,147.6125,-41.7663,0
Bonney Plains,deposit,TAS,Coal - undifferentiated,147.6569,-41.75620000000002,0
Gipps Creek,deposit,TAS,Tin,147.6413,-41.6553,0
Yackandandah,mineral deposit,VIC,Granite,146.8753,-36.38370000000005,0
Rheban,deposit,TAS,Industrial mineral,147.9408,-42.65389999999995,0
Freemans Prospect,deposit,TAS,Tin,147.7983,-41.798800000000035,0
Unnamed,deposit,TAS,Lead,147.7848,-41.764599999999994,0
WYANDOTTE,OPERATING MINE,QLD,Corundum - sapphire,144.7523,-18.523400000000027,0
LAVA PLAINS,OPERATING MINE,QLD,Corundum - sapphire,144.7563,-18.436300000000017,0
OOTANN,OPERATING MINE,QLD,"Limestone, Agricultural Lime, Aggregate - undifferentiated, Road metal",144.6418,-17.43499999999999,0
Six Mile Area South,deposit,TAS,Bauxite,148.0551,-42.05040000000003,0
Aberfoyle Hill Clay Prospect,deposit,TAS,Clay,147.9312,-40.91840000000006,0
Sunshine,mineral deposit,VIC,"Tin, Fluorite, Tantalum",147.2856,-36.50939999999998,0
ROGINA NO.2,OPERATING MINE,QLD,"Aggregate - undifferentiated, Sandstone, Stone - building stone",144.8329,-17.3629,0
RIVER OF GOLD SLATE MINES,OPERATING MINE,QLD,"Stone - building stone, Staurolite, Sandstone",144.7074,-16.331100000000003,0
Unnamed,deposit,TAS,Coal - undifferentiated,148.25970000000004,-42.327799999999996,0
Long Island,deposit,TAS,Tin,148.0024,-40.363799999999934,0
Tanners Bay,deposit,TAS,Gemstones,147.8669,-39.89819999999999,0
Mount Taylor,mineral deposit,VIC,Granite,147.5684,-37.69670000000001,0
Friendly Beaches,deposit,TAS,Industrial mineral,148.2815,-42.011199999999924,0
Munro Bay,deposit,TAS,Tin,148.0905,-40.345899999999965,0
NOBLE GARNET,OPERATING MINE,QLD,Garnet,145.104,-17.693799999999996,0
RACECOURSE PIT,OPERATING MINE,QLD,Unspecified/Unknown,145.0669,-17.539900000000003,0
Quart Pot Flat,mineral deposit,VIC,Lead,147.6196,-36.74859999999994,0
Tallangatta Porphyry,mineral deposit,VIC,Granite,147.5065,-36.30429999999995,0
CHRISTMAS CREEK LIMESTONE,OPERATING MINE,QLD,"Limestone, Agricultural Lime, Aggregate - undifferentiated",145.3283,-19.05650000000002,0
CORALIME,OPERATING MINE,QLD,"Limestone, Marble",145.1444,-17.64560000000001,0
Unnamed,deposit,TAS,Tin,148.3674,-40.45729999999997,0
The Brothers,mineral deposit,VIC,Granite,147.7534,-36.907000000000004,0
MOUNT CARBINE,OPERATING MINE,QLD,"Tungsten, Tin, Aggregate - undifferentiated, Silica",145.1318,-16.521299999999986,0
Rhodes Creek,deposit,TAS,Tin,148.3842,-40.43010000000003,0
Sandy Creek,mineral deposit,VIC,Fluorite,147.7854,-36.023300000000035,0
13 MILE,OPERATING MINE,QLD,Sand - undifferentiated,145.3161,-17.649799999999974,0
SPRINGMOUNT,OPERATING MINE,QLD,Gravel,145.3145,-17.242800000000038,0
NORTH WALSH RD,OPERATING MINE,QLD,Sand - undifferentiated,145.3135,-17.035000000000014,0
Baryte Reef,mineral deposit,VIC,"Barite, Iron",147.915,-36.33839999999994,0
Walwa,mineral deposit,VIC,Barite,147.7884,-35.99279999999996,0
ALLEN ROAD,OPERATING MINE,QLD,Unspecified/Unknown,145.4694,-17.58420000000002,0
HERBERTON GRAVEL RESERVE,OPERATING MINE,QLD,Unspecified/Unknown,145.3772,-17.399199999999986,0
SENPORT PTY LTD,OPERATING MINE,QLD,Sand - undifferentiated,145.3704,-17.06469999999997,0
Penders Reward,mineral deposit,VIC,Lead,148.0622,-36.83700000000001,0
ALIMB,OPERATING MINE,QLD,Agricultural Lime,145.7758,-19.607100000000003,0
RAVENSHOE QUARRY,OPERATING MINE,QLD,Unspecified/Unknown,145.4846,-17.594800000000028,0
GRO-FAST,OPERATING MINE,QLD,Peat,145.51850000000002,-17.385600000000007,0
CATTLE CAMP PIT,OPERATING MINE,QLD,Gravel,145.4663,-17.338199999999986,0
FAIRCHANCE,OPERATING MINE,QLD,Limestone,145.4035,-16.759600000000056,0
SHANNONVALE ROAD,OPERATING MINE,QLD,Unspecified/Unknown,145.37900000000002,-16.5195,0
CAPE FLATTERY SILICA MINE,OPERATING MINE,QLD,Silica sand,145.2722,-14.987999999999996,0
BLACKMOUNT,OPERATING MINE,QLD,Unspecified/Unknown,146.58340000000004,-25.704299999999993,0
QUINCAN,OPERATING MINE,QLD,Unspecified/Unknown,145.5738,-17.300699999999996,0
TICHUM CREEK,OPERATING MINE,QLD,Unspecified/Unknown,145.5367,-16.968000000000004,0
REDLYNCH,OPERATING MINE,QLD,Unspecified/Unknown,145.6891,-16.933799999999984,0
ABERGOWRIE,OPERATING MINE,QLD,Unspecified/Unknown,145.8853,-18.466199999999997,0
EDMONTON,OPERATING MINE,QLD,Unspecified/Unknown,145.7303,-17.08370000000001,0
SMITHFIELD,OPERATING MINE,QLD,Sand - undifferentiated,145.707,-16.842399999999984,0
CARDWELL QUARRY,OPERATING MINE,QLD,Unspecified/Unknown,145.9869,-18.26229999999998,0
DE LUCA ROAD,OPERATING MINE,QLD,Unspecified/Unknown,145.946,-17.960699999999992,0
COORUMBA ROAD,OPERATING MINE,QLD,Unspecified/Unknown,145.9147,-17.554499999999994,0
PIN GIN HILL,OPERATING MINE,QLD,Unspecified/Unknown,145.9586,-17.551999999999992,0
MOONLIGHT CREEK,OPERATING MINE,QLD,Unspecified/Unknown,146.393,-20.01739999999995,0
BURDEKIN RIVER,OPERATING MINE,QLD,Gravel,146.4301,-19.9972,0
COOKS LANE,OPERATING MINE,QLD,Unspecified/Unknown,146.2493,-18.606600000000025,0
MOUNT MARAGEN,OPERATING MINE,QLD,Unspecified/Unknown,146.2339,-18.575000000000014,0
STEPHENSON RD (SUBLOO),OPERATING MINE,QLD,Gravel,146.0803,-17.755699999999997,0
BEDROCK SILICA,OPERATING MINE,QLD,Silica sand,146.3738,-19.417699999999957,0
MANTUAN DOWNS,OPERATING MINE,QLD,Bentonite,147.1767,-24.349,0
ALICE RIVER (CARTER),OPERATING MINE,QLD,Gravel,146.6275,-19.2588,0
Paddys River,Deposit,ACT,Iron,148.9512,-35.328400000000016,0
ROSS RIVER (OZSANDS),OPERATING MINE,QLD,Gravel,146.7189,-19.47950000000003,0
GUMLOW,OPERATING MINE,QLD,Unspecified/Unknown,146.6658,-19.381699999999974,0
ROSS RIVER (READYMIX),OPERATING MINE,QLD,Gravel,146.731,-19.33500000000009,0
CALCIUM NORTH,OPERATING MINE,QLD,Limestone,146.8001,-19.656299999999955,0
WILLOWS ZEOLITE MINE,OPERATING MINE,QLD,Zeolite,147.4636,-23.676499999999976,0
ROSENEATH (HANSON),OPERATING MINE,QLD,Unspecified/Unknown,146.8505,-19.36930000000001,0
MARBANGO,OPERATING MINE,QLD,Unspecified/Unknown,148.0678,-26.482599999999955,0
VICTORY,OPERATING MINE,QLD,Corundum - sapphire,147.6063,-23.452999999999975,0
HAUGHTON RIVER (BARRO),OPERATING MINE,QLD,Gravel,147.0998,-19.609100000000023,0
HAUGHTON RIVER (BORAL),OPERATING MINE,QLD,Gravel,147.0905,-19.565400000000032,0
GOODSELL ROAD,OPERATING MINE,QLD,Sand - undifferentiated,147.05720000000002,-19.371800000000007,0
JOHN,OPERATING MINE,QLD,"Corundum - sapphire, Zircon",147.6617,-23.41360000000005,0
THERESA CREEK (DOLMA),OPERATING MINE,QLD,Gravel,147.6049,-22.976099999999963,0
RANKINS,OPERATING MINE,QLD,"Unspecified/Unknown, Aggregate - undifferentiated",147.6026,-22.470699999999965,0
BURDEKIN RIVER 54KM (HOLZNAGEL),OPERATING MINE,QLD,Gravel,147.2266,-20.052999999999994,0
RABBI,OPERATING MINE,QLD,Corundum - sapphire,147.75940000000003,-23.427799999999976,0
THERESA CREEK (MCCONVILLE),OPERATING MINE,QLD,Gravel,147.7694,-23.26220000000002,0
BURDEKIN RIVER 36KM (HOLZNAGEL),OPERATING MINE,QLD,Gravel,147.2676,-19.737399999999983,0
STOKES RANGE,OPERATING MINE,QLD,Unspecified/Unknown,147.3216,-19.727899999999988,0
THERESA CREEK (CENTRAL HIRE),OPERATING MINE,QLD,Gravel,147.8892,-23.191500000000037,0
DELTA,OPERATING MINE,QLD,Agricultural Lime,147.388,-19.904399999999985,0
BURDEKIN RIVER (MACDONALD),OPERATING MINE,QLD,Gravel,147.4044,-19.63520000000002,0
BURDEKIN RIVER (LEWIS),OPERATING MINE,QLD,Gravel,147.4075,-19.6269,0
OPALS GALORE,OPERATING MINE,QLD,Opal,148.0705,-24.118499999999948,0
SPRINGSURE,OPERATING MINE,QLD,Unspecified/Unknown,148.1704,-24.090600000000038,0
TEVIOT BROOK (BHP MITSUI),OPERATING MINE,QLD,Unspecified/Unknown,147.8775,-21.825900000000026,0
KATHAND,OPERATING MINE,QLD,Gravel,148.2137,-23.41519999999995,0
SHEPTON,OPERATING MINE,QLD,Unspecified/Unknown,148.143,-23.1628,0
ISAAC RIVER (MORANBAH N),OPERATING MINE,QLD,Gravel,148.0069,-21.908600000000053,0
LUXOR (BHP),OPERATING MINE,QLD,Unspecified/Unknown,148.1484,-22.467700000000054,0
GROSVENOR DOWNS (UREMBA),OPERATING MINE,QLD,Unspecified/Unknown,148.0625,-22.038399999999967,0
WOTONGA,OPERATING MINE,QLD,Unspecified/Unknown,148.2205,-21.904400000000027,0
WARRIAN,OPERATING MINE,QLD,Unspecified/Unknown,148.9867,-26.346499999999974,0
BOWEN SALTWORKS,OPERATING MINE,QLD,Salt,148.2225,-20.02159999999999,0
BEDFORD WEIR,OPERATING MINE,QLD,Unspecified/Unknown,148.8346,-23.381999999999945,0
STRATHFIELD ROAD,OPERATING MINE,QLD,Unspecified/Unknown,148.5307,-21.736099999999997,0
YULEBA,OPERATING MINE,QLD,Silica sand,149.3545,-26.674199999999978,0
O'CONNELL RIVER (NQRF),OPERATING MINE,QLD,Gravel,148.5788,-20.629199999999997,0
FOXDALE,OPERATING MINE,QLD,Unspecified/Unknown,148.5663,-20.36670000000001,0
BLACKHILL,OPERATING MINE,QLD,Unspecified/Unknown,149.1209,-23.547200000000004,0
STODDARTS,OPERATING MINE,QLD,Unspecified/Unknown,148.7703,-20.844700000000024,0
BREADSELLS,OPERATING MINE,QLD,Unspecified/Unknown,148.7134,-20.792800000000003,0
OLSENS,OPERATING MINE,QLD,Unspecified/Unknown,148.6215,-20.35460000000003,0
NORTH GREGORY,OPERATING MINE,QLD,Unspecified/Unknown,148.598,-20.273399999999945,0
EMU APPLE CREEK,OPERATING MINE,QLD,Agricultural Lime,149.0452,-22.16119999999994,0
KENNEDY CREEK,OPERATING MINE,QLD,Agricultural Lime,148.9534,-21.99039999999997,0
DINGO,OPERATING MINE,QLD,Unspecified/Unknown,149.3245,-23.653600000000004,0
MOUNT OSSA - SEAFORTH,OPERATING MINE,QLD,Unspecified/Unknown,148.8943,-20.9307,0
HATFIELD,OPERATING MINE,QLD,Unspecified/Unknown,149.1489,-21.640700000000034,0
FARLEIGH,OPERATING MINE,QLD,Unspecified/Unknown,149.0892,-21.073499999999996,0
HOWELLS,OPERATING MINE,QLD,Unspecified/Unknown,148.9966,-21.005399999999973,0
QUEENSLAND BENTONITE,OPERATING MINE,QLD,Bentonite,149.9966,-26.40510000000004,0
HARBOUR BEACH,OPERATING MINE,QLD,Sand - undifferentiated,149.226,-21.50789999999996,0
OONOOIE,OPERATING MINE,QLD,Unspecified/Unknown,149.228,-21.476400000000016,0
ALLIGATOR CREEK (CROYDEN),OPERATING MINE,QLD,Sand - undifferentiated,149.1999,-21.311400000000006,0
BAKER'S CREEK (CAMILLERI),OPERATING MINE,QLD,Sand - undifferentiated,149.1713,-21.201600000000017,0
PIONEER RIVER BASSETT (MACKAY S&G),OPERATING MINE,QLD,Sand - undifferentiated,149.1723,-21.134699999999977,0
MILES,OPERATING MINE,QLD,Bentonite,150.1503,-26.693999999999967,0
GURULMUNDI,OPERATING MINE,QLD,Bentonite,150.0686,-26.447299999999963,0
GURULMUNDI NORTH,OPERATING MINE,QLD,Bentonite,150.051,-26.428199999999993,0
JUANDAH CREEK,OPERATING MINE,QLD,Sand - undifferentiated,150.0474,-26.259600000000045,0
MIMOSA CREEK,OPERATING MINE,QLD,Gravel,149.7515,-24.495500000000018,0
MACKAY HARBOUR,OPERATING MINE,QLD,Sand - undifferentiated,149.2238,-21.10149999999999,0
KIANGA,OPERATING MINE,QLD,Unspecified/Unknown,150.1182,-24.651299999999978,0
CURRAWONG,OPERATING MINE,QLD,Chrysoberyl,149.9122,-22.989699999999946,0
MONMOUTH BRIDGE ROAD,OPERATING MINE,QLD,Unspecified/Unknown,150.661,-26.7133,0
WARRA-KOGAN,OPERATING MINE,QLD,Unspecified/Unknown,150.7972,-26.99239999999997,0
DEE RIVER,OPERATING MINE,QLD,Gravel,150.2561,-23.864799999999985,0
KUNWARARA,OPERATING MINE,QLD,Unspecified/Unknown,150.1635,-22.942799999999924,0
INGLEWOOD,OPERATING MINE,QLD,Unspecified/Unknown,151.142,-28.41429999999998,0
KUNWARARA,OPERATING MINE,QLD,Magnesite,150.1855,-22.886999999999976,0
CHANDLERS QUARRY,OPERATING MINE,QLD,Unspecified/Unknown,151.1623,-28.12130000000001,0
CALLIDE CREEK (BARNES),OPERATING MINE,QLD,Gravel,150.5659,-24.381500000000003,0
RIDGELANDS GRAVEL PIT,OPERATING MINE,QLD,Unspecified/Unknown,150.3481,-23.31189999999998,0
FITZROY RIVER (ANDERSON),OPERATING MINE,QLD,Gravel,150.3584,-23.142999999999997,0
RIVERTON QUARRY,OPERATING MINE,QLD,Limestone,151.4731,-29.022300000000026,0
LAVELLE ROAD,OPERATING MINE,QLD,Unspecified/Unknown,151.3028,-28.002800000000054,0
CALLIDE DAM (DAVIES),OPERATING MINE,QLD,Gravel,150.6452,-24.351800000000033,0
PINK LILY SANDS,OPERATING MINE,QLD,Gravel,150.4679,-23.32680000000002,0
CAVES,OPERATING MINE,QLD,Unspecified/Unknown,150.4439,-23.16119999999998,0
JIMBOUR,OPERATING MINE,QLD,Unspecified/Unknown,151.2164,-26.96490000000001,0
NERIMBERA,OPERATING MINE,QLD,Unspecified/Unknown,150.595,-23.39319999999996,0
PEAK HILL,OPERATING MINE,QLD,Unspecified/Unknown,150.5336,-23.31009999999997,0
CEMENT MILLS,OPERATING MINE,QLD,Limestone,151.4983,-28.337599999999995,0
BELLS ROAD,OPERATING MINE,QLD,Unspecified/Unknown,150.6564,-23.29970000000003,0
BONDOOLA,OPERATING MINE,QLD,Unspecified/Unknown,150.6659,-23.19570000000006,0
RED GRAVEL,OPERATING MINE,QLD,Unspecified/Unknown,151.7134,-28.603,0
MALU,OPERATING MINE,QLD,Unspecified/Unknown,151.5614,-27.335599999999996,0
EIDSVOLD SILTSTONE,OPERATING MINE,QLD,Sandstone,151.2127,-25.479100000000006,0
EAST END,OPERATING MINE,QLD,"Limestone, Clay",150.957,-23.876499999999986,0
BOYNE RIVER (SEMPF),OPERATING MINE,QLD,Gravel,151.52860000000004,-26.531499999999973,0
HURCOM,OPERATING MINE,QLD,Unspecified/Unknown,151.1063,-23.83149999999999,0
BRAESIDE (WALLS),OPERATING MINE,QLD,Unspecified/Unknown,151.913,-28.384699999999995,0
WARBRICK,OPERATING MINE,QLD,Clay - brick,151.9827,-28.284900000000018,0
MUNRO'S,OPERATING MINE,QLD,Unspecified/Unknown,151.9205,-28.20069999999998,0
WELLCAMP DOWNS,OPERATING MINE,QLD,Unspecified/Unknown,151.8119,-27.551699999999997,0
O'DEA EXTENDED,OPERATING MINE,QLD,"Limestone, Marble, Stone - building stone",152.1086,-28.39619999999999,0
WARWICK SANDSTONE,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.0153,-28.186399999999974,0
TANAMERAH SANDSTONE,OPERATING MINE,QLD,"Stone - building stone, Sandstone",151.9996,-28.163100000000014,0
HODGSON VALE,OPERATING MINE,QLD,Unspecified/Unknown,151.915,-27.676200000000044,0
GLENVALE,OPERATING MINE,QLD,Unspecified/Unknown,151.8886,-27.5796,0
MAIDENWELL,OPERATING MINE,QLD,Diatomite,151.7758,-26.797599999999985,0
HARLAXTON,OPERATING MINE,QLD,Unspecified/Unknown,151.96340000000004,-27.53119999999999,0
CEDARS MINE,OPERATING MINE,QLD,Bentonite,151.8866,-26.880899999999976,0
NYORA,OPERATING MINE,QLD,Kaolin,151.8478,-26.6743,0
CUSHNIE,OPERATING MINE,QLD,Unspecified/Unknown,151.7772,-26.320099999999993,0
BLUE MOON,OPERATING MINE,QLD,Agricultural Lime,151.7278,-26.1955,0
YANGAN SANDSTONE,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.2175,-28.207899999999995,0
MOUNT SYLVIA,OPERATING MINE,QLD,Diatomite,152.1626,-27.825300000000027,0
HELIDON GEM 1 SANDSTONE,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.1511,-27.535599999999995,0
SANDCASTLE,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.1498,-27.508500000000012,0
GERSKEOWSKI'S PIT,OPERATING MINE,QLD,Unspecified/Unknown,151.9842,-26.820000000000054,0
NANANGO QUARRY,OPERATING MINE,QLD,Unspecified/Unknown,151.9442,-26.62740000000002,0
MANTEUFFEL ROAD,OPERATING MINE,QLD,Unspecified/Unknown,152.254,-27.632400000000004,0
SANDY CREEK (ROOTS),OPERATING MINE,QLD,Gravel,152.1856,-27.550500000000014,0
MARIA CREEK,OPERATING MINE,QLD,Unspecified/Unknown,152.1643,-27.158799999999975,0
MURGON,OPERATING MINE,QLD,Limestone,151.9756,-26.28830000000001,0
YELLOW GULLY (FROM),OPERATING MINE,QLD,Gravel,152.3461,-27.42489999999998,0
MARCHKE'S PIT,OPERATING MINE,QLD,Unspecified/Unknown,152.3057,-27.14699999999998,0
WESTERN BRANCH ROAD,OPERATING MINE,QLD,Unspecified/Unknown,152.1842,-26.644300000000033,0
WARRILL CREEK (CASALEGNO),OPERATING MINE,QLD,Gravel,152.5457,-27.97449999999998,0
OTTO ROAD,OPERATING MINE,QLD,Gravel,152.402,-27.55399999999997,0
BALAAM HILL,OPERATING MINE,QLD,Unspecified/Unknown,152.368,-27.455399999999976,0
BUARABA CREEK (HITEC),OPERATING MINE,QLD,Gravel,152.3772,-27.39259999999998,0
JOHNSTONS PIT,OPERATING MINE,QLD,Unspecified/Unknown,152.4109,-27.28199999999996,0
BRISBANE RIVER (WILSON 2),OPERATING MINE,QLD,Gravel,152.3841,-27.011899999999955,0
BRISBANE RIVER (CAMPBELL),OPERATING MINE,QLD,Gravel,152.3111,-26.897099999999995,0
LINVILLE ROAD,OPERATING MINE,QLD,Unspecified/Unknown,152.2714,-26.828999999999994,0
EASTERN BRANCH ROAD,OPERATING MINE,QLD,Unspecified/Unknown,152.2182,-26.656300000000005,0
CLOAKE'S,OPERATING MINE,QLD,Unspecified/Unknown,152.5487,-27.441400000000062,0
BRISBANE RIVER (NESTHAVEN),OPERATING MINE,QLD,Gravel,152.4019,-27.04600000000001,0
BRISBANE RIVER (HUGHES),OPERATING MINE,QLD,Gravel,152.4074,-27.00210000000002,0
KANGAROO CREEK RD,OPERATING MINE,QLD,Unspecified/Unknown,152.3808,-26.881900000000016,0
MARULE LIME,OPERATING MINE,QLD,Limestone,152.0854,-25.14210000000002,0
MORETON DOLOMITE,OPERATING MINE,QLD,"Agricultural Lime, Clay - brick",152.721,-27.834800000000005,0
GIMPELS RD,OPERATING MINE,QLD,Unspecified/Unknown,152.6502,-27.753099999999986,0
JEEBROPILLY BENTONITE,OPERATING MINE,QLD,Bentonite,152.6391,-27.65449999999996,0
MOUNT MARROW,OPERATING MINE,QLD,Unspecified/Unknown,152.622,-27.596000000000007,0
ANDREWS (FERNVALE) PIT,OPERATING MINE,QLD,Gravel,152.6806,-27.4961,0
JENSEN,OPERATING MINE,QLD,Gravel,152.6499,-27.43080000000002,0
CANNON CREEK,OPERATING MINE,QLD,Sand - undifferentiated,152.8978,-28.109600000000007,0
BUNDAMBA CREEK,OPERATING MINE,QLD,Gravel,152.8126,-27.748899999999978,0
RHONDDA COLLIERIES,OPERATING MINE,QLD,"Clay - brick, Gravel",152.8107,-27.643700000000006,0
